2644	2729
2247	967
511	2674
2738	1402
2716	2794
96	1441
2550	2830
2710	2663
1451	2830
377	1214
804	356
1221	2646
1281	2080
747	2801
2550	2741
2661	2731
2771	2530
739	2216
2247	2831
965	2645
1451	2774
2338	2717
2596	2704
2001	2740
2833	1384
1308	1640
738	2672
108	2677
1517	414
2730	2660
2808	2656
1221	2809
1451	550
123	1138
738	356
511	28
2194	2636
40	1526
2171	1806
1715	156
2640	2513
190	2411
638	2718
2444	575
1352	2696
2390	2450
709	2632
856	2765
174	2663
465	80
441	2674
174	158
108	567
2691	2784
2835	2639
2783	1007
917	1519
917	490
2738	2832
846	2829
2086	2769
40	1292
2786	558
2090	2656
468	1292
2227	273
1224	2701
1340	1182
2697	2775
2724	2702
2716	2832
2819	1214
1224	1102
2643	2807
2697	2735
2762	1640
2428	2824
468	2729
2641	596
93	1640
1991	2722
1202	2210
2680	415
542	2196
453	575
748	2781
979	2765
621	1827
979	2807
2285	2430
2331	2712
2045	1007
2764	2062
2533	2690
2185	1821
297	1694
850	2825
2533	2812
1040	1519
1358	2772
2730	2699
1309	2590
466	2610
1225	1182
2638	847
1128	892
2616	2743
2779	2789
2833	2758
2605	447
2637	267
2818	490
2540	2486
1755	357
2779	1519
2045	2747
2681	2486
2751	158
856	2069
1309	1649
466	725
2787	2486
2786	2803
1760	2731
466	2793
2345	1672
2345	2660
1366	2667
2361	2699
831	2450
2641	2719
748	2673
2533	699
1456	635
1575	925
1190	2202
40	156
1027	925
1290	925
652	2624
1358	2806
1451	2700
2512	2776
2371	2648
1588	2657
2118	2647
844	2799
2371	2095
2633	2800
1489	2663
542	1179
2338	2774
564	2623
1366	2683
2475	2712
2638	2791
712	2830
40	1
609	867
1308	2793
1794	1153
713	2530
1379	2072
2630	1044
621	321
2680	2702
190	2793
747	2769
2634	2672
2003	2688
1520	2688
1366	1821
690	1011
2512	182
1290	2807
1489	2831
2627	1182
2762	1179
1190	2793
2361	2805
2691	2775
2727	2802
712	2617
1377	1827
2752	2069
453	2714
440	725
1818	2831
564	2624
1080	2772
917	2811
2727	863
2709	2675
264	2824
1839	972
1814	2514
2003	729
850	2537
466	782
1208	1179
1093	1090
2285	2824
2227	2095
2762	1314
111	2799
1093	267
190	2705
957	2683
2818	2670
1070	719
1308	2736
2185	1153
2818	2791
2771	2450
2194	2776
1985	2674
1489	2623
2835	80
1576	2430
2783	2609
748	2712
1576	2119
2091	2777
2658	19
1394	2827
1522	972
133	798
2631	2694
2345	414
1576	2450
1377	2202
40	2678
188	2647
2318	357
1215	2717
690	246
1985	2615
1517	1102
2664	490
883	533
1456	2406
2818	2812
2664	892
2150	2778
1715	357
2628	575
1991	809
474	2657
1394	1898
917	2668
2796	557
174	2080
2003	2610
2680	2216
1588	109
2616	557
2613	2761
1048	2715
1040	2672
64	80
1451	2095
2664	1179
511	550
2796	2758
1575	2817
190	1827
2	2656
2596	1665
949	1980
47	2639
1512	1694
1715	1196
1808	662
1195	2722
2713	782
1478	2749
684	1267
911	1649
47	2403
2813	2723
804	558
1456	2803
2713	2824
784	954
1504	2648
2834	2677
1336	2674
485	1314
2540	2735
511	321
1003	2831
1366	533
692	2782
1128	2513
1079	1565
1428	2822
1309	558
2650	2720
193	719
2338	2657
1282	1
1040	1827
2760	2758
2643	1182
2813	2002
716	2646
2724	1153
1225	2794
2676	1429
2710	2609
64	750
1308	2645
1440	2817
47	1425
1614	2673
116	2714
2834	109
883	2723
2091	2812
2318	2802
2833	2337
2059	321
1612	892
2090	109
2091	2824
2746	2688
1027	683
753	2609
2814	2239
1588	2772
2771	1054
2637	2781
2118	2788
638	2258
1163	2665
466	2719
1225	1011
844	2734
2156	2705
2475	245
630	2683
1290	1500
1612	1441
1225	2683
2709	558
2746	2829
164	2513
441	616
637	1384
2613	147
850	2824
1366	1425
2361	1462
844	723
2444	2353
1034	2667
753	166
2726	1462
1794	2810
770	725
2390	2202
949	1284
1379	2806
1070	729
1573	1004
453	2699
850	2734
739	2062
1755	1044
2088	750
631	182
692	2645
2090	1004
1387	400
910	1402
474	1749
2036	2828
1048	972
2304	2337
111	863
1715	2701
1190	2705
2428	2772
1614	134
1108	2537
1093	2290
1755	2698
1087	654
653	2196
1755	989
188	967
2629	2062
1117	2119
1504	2675
467	356
2706	1425
2819	2830
2785	809
2764	2810
753	2791
1463	2728
1336	2513
2605	1545
2366	2290
2767	2789
1326	2688
1859	683
1215	2275
2783	699
1517	2636
846	1554
116	1170
2835	1789
2605	662
1440	2815
542	245
1366	2705
2753	958
2491	1640
2627	2828
2003	1519
2605	2696
2434	967
846	2714
630	567
2710	2816
1195	2826
744	2301
1190	2778
2796	246
1520	654
2	134
164	2062
2767	1545
2643	2239
2338	2632
2311	2617
108	2503
2628	2662
2596	1011
1163	267
1087	2759
2755	2411
1126	2761
174	2119
2331	2337
1991	273
1865	925
111	2741
2194	2733
2658	1298
957	1904
111	694
470	1298
2635	2353
1491	2274
2434	2791
1290	2609
949	2608
2771	2690
1504	1763
1768	2817
2684	134
1184	2824
710	2611
621	1011
1859	1260
783	1077
93	2537
1128	2264
772	729
483	2698
1814	2815
666	158
625	2694
2742	1292
831	2072
1632	2803
1225	2795
470	699
2635	2712
2798	1821
2036	683
1309	2610
1246	2773
2742	2722
470	1763
2036	1429
2194	567
831	2101
2587	699
1430	1077
850	158
739	1526
2786	2625
2606	2258
2744	2403
2613	2806
377	2739
426	2734
2413	1463
1794	2707
1190	2758
440	53
684	2647
2661	1565
2711	2609
1859	2694
1282	490
1397	1526
1377	2829
2587	2403
2637	1827
1522	2816
856	2675
690	2795
753	549
2661	2800
1128	2772
2787	53
1440	2077
96	1462
2754	1429
1848	1267
637	2647
440	2822
2691	2824
1048	1649
917	2781
96	2784
1195	1267
2090	2773
2742	2774
2713	972
483	2736
2708	267
574	1384
1224	2663
2150	1260
883	182
2779	182
1126	533
1693	1694
2167	2656
2753	1490
2444	2080
712	1302
2060	2652
2752	147
1394	2757
2540	28
2629	998
2751	1554
712	2611
965	2275
564	2723
1895	476
1195	2647
132	139
1440	414
2706	1789
2768	1077
1366	2745
1034	2722
2730	2648
2726	112
2001	1443
2304	2274
264	1004
2725	843
2596	1481
2756	885
2808	967
2779	1138
1895	246
1135	654
1440	2737
2361	2830
2060	557
1456	112
1281	557
1814	2610
1768	2657
564	447
1117	2759
1440	2812
844	2807
883	1011
2796	2337
738	2667
1760	528
2613	1260
2706	1554
2786	2617
844	2301
1061	2610
40	2530
108	2790
1048	2618
2311	550
2629	1908
64	19
2634	867
713	2625
2681	2761
954	1054
991	2817
2167	2652
542	995
2754	2703
2742	699
2005	2719
2304	311
2655	867
1575	2804
1760	567
2661	2671
770	1806
542	1481
1808	1640
1215	2537
748	2759
2821	1090
1814	2673
2247	1170
785	683
744	2765
979	1090
2637	1153
2767	2775
453	2622
2787	2670
1190	2802
162	2080
1117	2715
141	2069
2643	1105
2713	2745
96	2714
465	2119
1991	2729
468	2678
2685	400
638	2807
2638	1007
2710	2788
1358	2671
2767	616
1221	596
770	2824
2779	2672
1208	1214
2533	2062
9	989
1991	2717
2227	1007
710	2777
9	2590
1340	2805
2637	2759
917	2625
2171	1640
1093	311
2512	2761
1906	654
2767	2719
2685	1665
770	2775
653	2660
2681	2791
2691	2803
465	447
2813	2799
1839	1007
2475	2696
1184	2769
467	549
2171	1298
108	2802
108	2822
748	2728
162	134
2684	1429
1794	28
1794	867
466	2717
700	2721
21	273
1313	2196
1428	2790
1003	134
2090	2695
2752	80
983	1270
96	1934
631	2778
2630	2763
1504	2274
2371	867
1340	1806
2643	2274
2709	1649
1489	80
2635	863
2638	415
2091	998
2060	925
2751	1934
2756	2694
2725	683
631	2623
2194	989
141	2721
2783	2776
1377	729
1848	2831
2658	1402
2631	2723
700	2718
2631	2729
1579	2804
710	2766
2742	2663
1859	2792
2150	2772
1190	2645
2086	2794
2727	1519
2651	2799
2619	885
47	2809
1632	2734
753	2669
1489	2660
93	2704
1440	2513
2331	2686
2818	2729
2185	925
1848	2301
600	147
844	567
2720	2339
917	245
2491	2609
2090	694
1108	1640
2738	2823
1366	1179
710	2239
1436	2673
2	1966
2512	28
2643	415
1358	2617
2814	2705
511	295
453	2077
1128	166
1428	2615
1308	1806
1397	2704
1491	2663
2628	2763
2768	2734
2631	1007
1040	1554
850	2714
2257	2656
1190	2274
2371	321
2631	1284
712	1565
2797	2802
2738	2590
631	2239
2630	1441
47	847
2676	2639
2706	257
1366	2763
2661	2699
1715	654
2045	2274
2550	2274
2780	2765
850	1827
463	2413
1768	2722
2730	414
1188	2002
1872	1
2335	2290
2637	1054
64	2672
2616	1554
116	447
132	962
2755	528
1436	654
2005	2101
2045	158
1520	1314
1377	2622
2713	549
1387	2647
2760	2690
111	2778
631	1827
1675	182
770	1260
844	2101
511	2648
1818	2670
1609	2826
2167	2624
1326	2608
1079	1425
2687	1565
40	809
979	2450
806	2704
2171	635
2390	2694
690	635
1282	2704
458	2667
2798	719
1281	662
2834	1054
1575	2632
2605	2647
911	267
785	447
1588	2795
917	2717
2644	2832
2724	2274
1163	2817
1491	1292
2655	1402
684	2801
111	1275
40	1044
1379	2646
2512	683
2613	1196
465	2668
2751	2703
1859	1044
2606	1462
1632	357
1048	2645
2428	28
738	2657
1221	2450
2512	750
2738	557
2058	1102
2820	549
2808	2615
209	479
1814	694
785	958
1760	1302
2227	1425
2086	2703
188	2770
2744	2621
2491	2699
2755	2639
2796	2749
2088	2622
2090	2723
1215	2645
2691	2761
2716	2653
1808	1196
748	1153
917	635
1768	1314
2533	156
2491	847
64	2773
2613	533
2767	2258
453	886
1440	2674
133	842
1491	2636
747	567
910	2791
2390	1402
1760	1007
2787	1105
64	1500
1906	1526
2738	2450
2533	1284
1456	2694
1768	2216
700	1214
2060	1441
108	2829
1379	2513
716	2337
2629	476
1451	863
1573	2825
1246	2695
2003	2663
1040	2411
1087	2729
511	635
783	2657
2650	2339
2787	2765
2003	2648
2247	158
1865	2665
1755	1490
2713	2747
1463	2793
2227	2795
2630	2696
710	2789
1208	2216
1489	2002
804	166
1456	414
1048	1827
2131	2695
684	683
2767	2450
785	2695
64	2799
2090	925
1522	1554
979	2782
1520	2620
2787	2741
2640	1908
1489	958
2834	156
713	2610
2742	2714
1225	356
2771	2714
1246	2733
684	557
2819	2823
470	2610
2045	699
954	2828
162	2715
470	558
2680	662
954	2647
2633	2450
1195	1138
2697	847
2834	2062
1872	2618
609	2657
1270	2748
501	1325
1290	2803
1093	2503
2651	2615
1573	2632
716	2806
2475	863
1846	2660
806	321
2820	2657
856	2607
1397	2745
1573	476
638	2777
1428	1384
621	2733
1117	166
2796	2817
2345	2677
111	1214
164	2717
1478	2769
1048	2677
625	963
453	1519
1794	2216
785	596
1848	759
2727	2793
785	2216
1040	1649
1906	1908
2658	654
1579	2698
710	958
2201	725
1281	2815
2131	886
2708	1665
844	2689
2746	958
2658	2809
2248	2411
917	2514
2798	476
2754	1179
2596	1214
2	843
264	528
1865	1105
2644	447
856	1105
1309	476
2751	721
1281	2275
1352	2609
1093	2770
2752	257
542	2722
1859	2660
2771	2778
1215	295
783	2677
1614	476
709	558
2726	2671
1188	2774
21	2714
1184	596
485	2789
1906	2811
2713	550
700	1429
2835	2770
2751	2623
1027	109
511	2700
910	2101
1290	2748
2045	2807
846	80
2227	1763
965	2805
655	2411
1839	1044
96	2620
1313	1090
2727	2788
2685	147
710	719
2753	2639
1222	2301
1428	2769
2819	2795
2798	989
453	2646
440	2811
2090	1077
2762	1402
1188	2802
1760	2239
1859	2734
2835	2696
426	2806
1906	1260
542	2810
1456	53
2697	2095
1865	2660
991	2759
574	2731
709	750
2676	2646
467	2769
2820	1214
1991	2696
850	53
2762	2784
692	2119
193	2759
1609	2776
2131	2812
21	2795
483	245
108	1545
458	2731
965	2829
2361	723
2247	1
2311	528
2185	2663
2797	533
511	1170
2550	2656
2619	635
772	719
744	1863
828	550
542	1821
713	809
123	2739
2338	414
463	2720
883	1325
474	1298
625	2828
1489	1090
1818	2803
2680	916
2475	729
2835	2611
2361	750
2156	2805
483	2692
2756	2805
937	2673
2711	2758
2760	2625
2491	2062
2664	182
1859	2513
2285	2793
2091	2699
785	2817
1070	1554
1246	2656
783	400
1794	2781
2727	2669
2345	2707
652	490
2808	2728
2131	699
1576	2800
2779	694
785	2590
2716	1672
1760	1519
1463	2062
2247	867
1504	1980
621	257
1675	886
1040	998
785	158
631	925
1290	2718
21	415
2118	2743
2167	414
2635	2782
739	2826
511	2704
2428	2689
2201	2699
2820	1153
47	1138
2813	28
21	2062
188	2747
2633	2677
2634	1545
2658	2788
574	2732
1087	2749
2634	2769
1208	2610
2285	2677
2596	1102
467	2002
1794	2623
772	2772
2676	2615
96	490
1397	2696
2716	2788
1846	1314
738	1966
1281	267
483	2743
2786	1044
2506	2653
2754	2669
2540	2660
1379	2689
21	2486
2550	1481
2709	699
2834	2715
377	2694
2808	1425
979	2823
474	1908
465	2610
2005	1441
141	1827
2088	2734
2727	2722
1366	2823
2616	2737
1290	863
2779	134
2434	2832
2716	2763
2247	2669
2248	1481
621	2732
744	2795
458	28
2833	2530
2318	1007
1048	414
1034	2832
1313	2812
2730	2670
2118	2611
2651	2636
2285	2656
2796	2743
93	447
1985	2772
1614	2809
804	719
2752	2513
1675	2406
2797	995
1290	2825
111	2788
2710	1077
1079	567
600	2666
2708	2301
1654	2804
2631	2731
1215	2678
979	2690
1768	2647
2713	1806
2787	2769
40	2732
2818	723
2751	533
2338	2701
911	2707
2638	2803
1440	2776
2304	719
2819	963
2185	1170
846	1441
1326	596
1654	2769
1290	2705
2786	2747
2338	2530
2780	1384
2060	2062
2596	1138
542	2077
747	2772
193	963
1520	1044
2338	2620
2090	2530
2725	2671
2248	1011
2746	2537
2711	112
2726	1526
1491	2777
883	1821
1282	2623
2710	662
1859	729
1440	2682
458	809
1440	2694
2834	2723
1575	2805
574	2353
1675	1519
1222	750
2655	1170
468	321
2606	112
467	2301
1221	2119
2605	2789
2311	2080
655	2618
2680	2773
264	1402
2194	80
2628	2698
2681	257
785	2670
1985	2776
1491	109
856	2682
40	1763
93	1275
1352	1500
2755	2069
2619	246
744	2069
1612	2824
739	2739
1632	2830
772	759
631	2666
2629	2712
2512	2450
1436	2690
1794	2734
2156	2623
1352	182
1246	2670
1760	1462
2755	1267
1336	1292
564	2674
1839	1821
1352	2721
2655	1196
772	2652
1654	2069
2491	2791
2304	575
828	694
949	1490
2676	2729
2756	2788
2627	2810
2697	2729
440	2832
1397	567
2371	2732
804	1481
1428	1170
440	2799
2818	892
1224	2810
1326	2513
874	2473
1087	892
2779	1904
1366	2817
917	2770
485	357
1808	557
141	2080
1839	1196
1126	2669
1463	1554
2746	1196
1814	2717
1340	2625
979	1054
2606	2777
1340	863
2045	2611
937	2770
1387	2689
2587	1044
1865	2806
828	2805
440	2791
709	1429
1352	2741
1313	721
637	2825
1463	1011
1768	2795
630	1904
21	2636
1839	1302
465	2772
709	782
844	2674
1281	2450
2491	699
1358	1462
2627	1007
2835	2809
2616	2652
2533	2513
2725	1292
1760	2663
2821	2721
1859	1908
21	2747
937	2202
666	2782
468	80
1061	1526
753	2759
2060	1980
2605	885
542	1545
1340	2639
1632	1904
2691	2647
1126	1054
2821	2811
638	158
2345	1934
2616	972
1520	995
1430	1429
2616	2732
485	267
713	2766
2796	1554
2612	1735
1034	2824
1070	80
1093	2788
2596	2807
2640	19
2710	558
1522	2694
2655	2772
700	1007
1430	759
2635	1314
2644	1267
2726	863
174	2714
1456	1270
426	2667
684	2793
744	2817
377	2705
911	2782
806	490
264	2275
1576	311
1478	2617
193	19
2650	2413
1478	1384
2814	2822
1080	2660
2036	2513
2724	2678
1222	1500
991	53
485	2769
846	2824
2248	2274
2744	2715
377	1182
441	2807
2540	989
1588	2766
1117	567
844	2759
2676	1908
2118	1789
1440	2216
501	2622
96	2622
2651	750
1340	886
141	1462
684	2734
2658	683
1027	759
690	1827
2003	963
1225	2714
700	321
2813	1102
2088	2353
883	2620
655	721
1818	147
684	1153
2606	809
2643	2717
1208	2080
2818	1077
1632	1429
2635	2406
2720	1463
1814	2486
1451	2816
891	1626
2814	2700
2681	635
1985	1519
441	2731
2744	1749
2444	2406
2257	2258
465	2770
1755	246
846	1737
1436	2672
2651	2648
2755	1763
2345	1490
164	2696
2835	719
1281	2673
828	2486
2605	1402
2742	1153
2150	2411
1108	295
1126	1267
2780	112
831	1526
2634	400
621	2486
1070	2657
937	2698
141	549
2833	2699
2118	2486
1128	2822
111	2450
1188	989
1224	1384
2710	1526
2768	134
716	1260
1080	1519
1215	2793
1463	2799
1654	2632
2687	1672
1208	1402
1027	989
2785	1481
609	2828
264	1565
2633	2805
844	654
2738	2712
2150	533
93	2773
2706	719
2304	2735
1848	1
609	1934
2434	847
2833	1565
1093	400
2086	2728
2676	2715
440	476
116	2800
1358	2411
2725	1481
2834	558
2808	2790
1003	1105
2755	916
9	2450
2512	1054
1575	2800
2506	2703
1040	2683
162	549
1079	2062
1208	2712
2285	415
2709	1763
2691	1966
458	1545
1451	2537
2658	2829
2171	2622
1003	1302
637	1908
856	886
1579	1425
1906	2002
2785	147
2659	2800
2434	2790
2676	2450
772	1462
2818	2672
188	725
2428	158
297	1693
2691	2715
2783	53
690	2264
709	2095
652	1640
917	1934
467	2196
2059	2503
116	2743
2779	925
1352	1196
511	662
468	2686
1040	2794
1290	2648
1760	2817
962	842
1340	721
501	886
712	267
2684	295
655	2610
190	2741
883	725
2744	2677
2150	2689
47	2815
2685	1302
911	2773
2131	995
2311	2694
1760	1665
710	2674
2003	2590
2771	1500
2635	809
1040	1821
93	654
785	916
957	2729
2605	2715
2131	2101
1126	2770
2605	2101
2616	1011
9	2816
1436	1054
2434	683
2834	2069
2619	2828
1379	2781
2345	2624
467	683
638	729
2709	2695
441	2737
2634	2823
2311	886
2685	1260
2742	1214
2637	729
40	1260
2641	2817
1609	2801
2088	2624
2167	2663
2390	2747
174	2258
1760	2828
2716	2411
831	2353
937	490
2641	2080
748	1545
2771	549
1612	2717
1865	400
692	1821
983	1456
485	2811
1224	2672
1612	1908
2710	267
2201	2615
2834	53
2808	1402
2754	2781
1675	963
744	2677
2797	2486
2744	2714
2434	1044
1504	662
2797	1214
2091	963
2820	2617
638	2656
1436	182
1478	1214
1848	2080
1215	967
2820	1908
2635	1302
1846	683
2697	558
2619	2765
2338	246
